logFC	AveExpr	t	P.Value	adj.P.Val	B
ALG5	0.0536180287008899	5.89399104817732	1.30090495450653	0.194495934758856	0.459117118366105	-5.41079665983407
OSBPL2	-0.0668937378517309	6.20849768530642	-1.30043408514723	0.194656931906836	0.459356541457751	-5.41138380109995
CRELD1	0.0630925536742543	5.6155966530731	1.3003605072996	0.194682098136725	0.459356541457751	-5.41147552861427
TOE1	-0.0813214325298256	5.15220714915774	-1.3001316339066	0.194760396296223	0.459441300401142	-5.41176082617258
MMP19	-0.066777369181807	4.36880055796302	-1.29986605582974	0.194851280346833	0.459555706225878	-5.41209181515975
ACADSB	0.0687918890249294	5.33076897641179	1.29966191390709	0.194921161469563	0.459620537767074	-5.41234619117291
CHST5	-0.0696288517561098	4.7847788959498	-1.29910404180776	0.195112224545681	0.459971023814801	-5.4130411403689
TSPAN8	-0.131438297026196	5.07806833560107	-1.29891848384606	0.195175806060592	0.460020888980204	-5.41327222735757
ANKRD7	-0.0950578378150181	3.99034940195161	-1.29787123910342	0.19553493151496	0.460748118639167	-5.41457581683566
MYB	-0.0819737775722597	4.35702345278641	-1.29771807780007	0.195587495039811	0.460748118639167	-5.41476638208836
LZTS1	0.0619889494478112	5.38849465229917	1.29764714535777	0.195611841919949	0.460748118639167	-5.41485462962732
MT3	0.0557020341056799	8.90759027935962	1.29699213983027	0.195836771901612	0.460998198626273	-5.41566930175948
NSDHL	0.0764065996252147	5.84272240797005	1.29698427229762	0.195839474783922	0.460998198626273	-5.4156790846464
GNG13	0.103533674388754	4.64431204810785	1.29688890591648	0.19587223998816	0.460998198626273	-5.41579766336125
TACR3	0.12440708075087	4.33582976237518	1.29684276924145	0.195888092701645	0.460998198626273	-5.41585502669291
CDH9	0.105654582864848	5.30187559139573	1.295246357746	0.196437207756136	0.462190148978305	-5.41783866115073
UGT2B17	0.0960354621134062	3.68111752730958	1.29492447941169	0.196548061004704	0.462350635151444	-5.41823832190497
GNMT	0.0869824604988042	4.6145917508501	1.29477725434177	0.196598779925274	0.462369625151804	-5.41842109150488
DGKZ	0.0789765277338105	6.02561296992007	1.29365761349957	0.196984810888107	0.46299768724031	-5.41981037659362
GAK	0.0371953418958029	6.32668877146406	1.29362899509668	0.196994685284254	0.46299768724031	-5.4198458716618
USP27X	0.0689413738834799	5.35439814937753	1.29349198082406	0.197041965272964	0.46299768724031	-5.420015798123
RGP1	0.0429584662596024	5.93869167432392	1.29344351442365	0.197058691742297	0.46299768724031	-5.42007590238442
NUS1	0.074344140221499	5.57936775355057	1.29338365578801	0.197079351283345	0.46299768724031	-5.420150131345
KIF5B	-0.0486226144992142	7.06945881564165	-1.29281048743601	0.19727725472882	0.463351226353025	-5.42086072930102
CBX3	0.0494675818099629	6.32580240153423	1.29262195571994	0.19734238289411	0.463351226353025	-5.421094397719
ELF2	-0.0458077134381965	5.60281091013644	-1.29257661368175	0.197358048634779	0.463351226353025	-5.42115059015946
ALOX5	-0.0688339718246639	5.05038240001523	-1.29195024796994	0.197574552614231	0.463759103581617	-5.42192664701487
KCNJ5	-0.0425998727606306	4.69685145927434	-1.29115482287064	0.197849744101701	0.464304529339966	-5.42291163104279
CIDEB	-0.0699795902034898	5.20224540281855	-1.2908491453044	0.197955573709761	0.464452354503621	-5.42328999596059
VPREB1	0.0870013406931311	4.26127024519146	1.29052855457614	0.198066611205045	0.464612332039181	-5.42368672533633
ZNF804A	0.0914147921282031	5.34225223580712	1.29025110075431	0.198162745104351	0.464649013833678	-5.42402999456682
DSCC1	0.0559911628890799	4.74883207867346	1.29023604808343	0.198167961627645	0.464649013833678	-5.42404861583205
LGI2	0.0789855507299551	4.78356793801606	1.29004221613795	0.19823514337667	0.464706037727536	-5.42428838111749
PTOV1	0.0773260731059952	7.25078349358998	1.28971514411762	0.19834854385203	0.464871360234266	-5.42469288050695
STRA6	-0.0468962074635621	4.48725692940771	-1.28853850038648	0.198756897486323	0.465727746390039	-5.42614723319505
MST1	-0.08395170726217	5.20078802900481	-1.28839429201572	0.198806987432926	0.465744459323202	-5.42632538726355
GMFB	0.0601573600668142	8.07075637234299	1.28777406364	0.199022526013317	0.466148677259966	-5.42709138913509
HUNK	0.061952006598538	4.86124125961745	1.28734989068197	0.199170031324162	0.466228993738474	-5.4276150468422
CREG1	0.0655830755111357	7.1046981739964	1.28724514587574	0.199206468495228	0.466228993738474	-5.42774433210916
ANXA3	-0.133572444263611	4.86700692929124	-1.28709135711987	0.199259975274813	0.466228993738474	-5.42793413294018
COL2A1	0.0759021368133742	4.59750841711881	1.28692536361834	0.19931774023205	0.466228993738474	-5.42813897135356
PPP1CC	-0.0511427337975698	7.8456060520684	-1.28691755062019	0.199320459421933	0.466228993738474	-5.42814861206569
IL1RL2	-0.080216200273266	4.15878363866093	-1.2869074330638	0.199323980717223	0.466228993738474	-5.42816109636134
CDADC1	0.0498312471464097	5.08526869605937	1.28675951045399	0.19937546864577	0.466228993738474	-5.42834361056588
ACTR3	0.0604091230626405	7.07911464663348	1.28668664674311	0.199400834160238	0.466228993738474	-5.42843350579614
STT3A	-0.0970972294431491	5.77950996452441	-1.28612986911662	0.199594739430522	0.466581751812359	-5.42912026158373
UBIAD1	-0.0499195168871402	5.35462311877546	-1.28505380584881	0.199969885530698	0.46726939720751	-5.43044669798741
YIPF3	0.0822224985528142	6.4343397233518	1.28488369995695	0.200029236643407	0.46726939720751	-5.43065628305218
HTR1F	0.0932604296190439	4.39955005544168	1.28485017454973	0.200040935414389	0.46726939720751	-5.43069758600446
PYGL	-0.0761263688947539	5.51209183762948	-1.28479183800656	0.200061293288809	0.46726939720751	-5.43076945348366
FAH	-0.0786105094857284	5.10883417391265	-1.28456023232786	0.200142132417165	0.467357527388952	-5.43105474745244
ARHGEF7	0.0475704468149808	5.85103320281626	1.28417917582227	0.200275187737942	0.46756752486106	-5.43152402590835
C4BPA	-0.0726785051572015	3.9602400296573	-1.2839300575503	0.200362208668679	0.4676699819991	-5.43183074564459
HOOK2	0.0778616691483523	5.32156243019483	1.28368690624439	0.200447172020621	0.467767593423928	-5.43213006212475
TLE1	0.0528589157877349	6.18177482393882	1.2834096046505	0.200544100655543	0.467893079257026	-5.43247134897375
BNIP3L	0.0484394334774832	7.39876908457214	1.28323083335791	0.200606607026693	0.467938217165105	-5.43269133184162
EPB41L5	-0.0632450163372111	5.30970138185375	-1.28287992837316	0.200729340564407	0.468123792299269	-5.43312304194044
PCMTD2	-0.0660272043709932	6.47511590038279	-1.28249467982263	0.200864149683595	0.468226665921079	-5.43359687000549
CALCR	-0.0774053030853821	4.15241180789726	-1.28241961754727	0.200890423783703	0.468226665921079	-5.43368917487729
BAIAP3	-0.0650146087985238	6.21366912828617	-1.28238365856593	0.20090301142454	0.468226665921079	-5.43373339212811
SOX17	-0.0753953289800358	4.91410961018891	-1.2819368243296	0.201059476527581	0.468423698436669	-5.43428274342692
CCDC132	0.0580844012809851	4.98061416349046	1.28189547043309	0.20107396167905	0.468423698436669	-5.43433357559013
LARS	0.0459456091836074	6.64931442114671	1.28166716901234	0.20115394327849	0.468438864426732	-5.43461417432771
CYLC1	-0.0532849344029275	3.95187543883521	-1.28163023790071	0.201166883671911	0.468438864426732	-5.43465956066711
ZNF671	-0.0781939453001907	5.05276609344182	-1.28127194332323	0.201292459207741	0.468546885717051	-5.43509981836417
RB1	-0.0824579137717317	5.58561742412675	-1.28125127658179	0.201299704267665	0.468546885717051	-5.43512520910557
GYPB	0.0491632471815861	3.96021940143354	1.28094677657729	0.201406473841972	0.468694782012162	-5.43549926484115
LRRC40	0.0599301416780262	6.02404556723388	1.28073184559497	0.201481862036941	0.468769602618994	-5.43576323886078
RCE1	0.0611714553005329	5.17559091018881	1.28049830555999	0.201563800924956	0.468859628755283	-5.43605001862307
IFT81	-0.0659497332010641	4.93425954808906	-1.28027746752411	0.201641305728698	0.468939304313716	-5.43632115327861
DEAF1	0.087162931429263	5.84649926798352	1.2799046608352	0.20177219469981	0.469059209732403	-5.4367787633044
AMBN	-0.08082109160247	4.13024722867418	-1.27988416979471	0.201779390720525	0.469059209732403	-5.43680391168547
DNAJC17	0.0884288763469858	4.80995320856993	1.27932854920037	0.201974584701452	0.469412314540866	-5.43748566605604
CSTF3	0.0489928705761273	6.07057195483173	1.27909483145973	0.202056732986022	0.469502593020671	-5.43777235379959
BZRAP1	0.0839962683287486	6.45580895095635	1.2788504648063	0.202142650402978	0.469509670827706	-5.43807204868293
HUS1	-0.0625226611512062	5.08765712640497	-1.27883983480703	0.202146388436057	0.469509670827706	-5.43808508418951
POLR3K	0.0649016671992873	5.69710035744829	1.27869555235131	0.202197130290998	0.469526940804241	-5.43826200635928
WISP2	-0.104741834899278	4.37175944741608	-1.2782186591631	0.202364912522195	0.469815927530116	-5.43884664267416
HIST1H2BN	0.0891523371097524	4.30646152136591	1.27786914714311	0.202487943864951	0.469980816960383	-5.43927498234799
SARDH	-0.0481302819052931	4.53174436514917	-1.27777063175002	0.202522632064094	0.469980816960383	-5.43939569566489
FTCD	0.0516210234916337	5.10647600309568	1.27762199165989	0.202574977885857	0.470001692753789	-5.43957781062199
CTSA	0.0759028981493408	6.40559664595604	1.27738255949653	0.202659318341254	0.470096775664501	-5.43987112076435
USP1	-0.0520728553314495	5.71837976147668	-1.27711141747128	0.202754859730622	0.470217794481157	-5.44020321077171
MANSC1	0.0645242668161309	6.13625217048554	1.27687930971363	0.202836672968995	0.470306930780549	-5.44048743704473
ACAT2	0.107880600424284	5.44483683697856	1.27663750551079	0.202921929732733	0.470404011580562	-5.44078348284646
SIT1	0.0848084616557235	4.58605357223254	1.2763019859818	0.203040272696373	0.470485127262611	-5.44119417461029
IFIH1	-0.0721950349466433	4.69712581194231	-1.27629224113089	0.203043710612595	0.470485127262611	-5.4412061011771
COQ10B	0.0634849000198017	6.28185729758599	1.27596845747791	0.203157963505968	0.470551138632563	-5.44160232372129
FXYD2	0.0576800855512691	4.93406346517818	1.27596552023987	0.203159000178844	0.470551138632563	-5.44160591764256
CCNE2	0.103976977877094	4.99285289533701	1.2755914321376	0.203291063033946	0.470756451391295	-5.44206357454035
PDE6D	0.0547557434083943	5.94718966300123	1.2753530616475	0.203375246828883	0.470850827699926	-5.44235512636067
HMGN1	-0.0631371524253511	7.5154004870244	-1.27489869382408	0.203535783753329	0.47112189740683	-5.44291071643192
NDST1	0.0618585445710882	5.64708867841251	1.27477488934419	0.20357954235136	0.471122603665623	-5.44306206772156
NGF	0.0814213762746938	4.72404235281087	1.27455677484255	0.203656651514632	0.471200472838592	-5.44332867797573
ZNF24	-0.0523314882713802	5.97763224502325	-1.27436939812201	0.203722911148193	0.47125321157856	-5.44355768024715
AGL	0.0618937905182041	6.11362926432621	1.27376119986669	0.203938089293003	0.471650333642222	-5.44430076026098
IFNB1	-0.091233807798827	3.74303503308261	-1.27324068448289	0.204122377685074	0.471975862414496	-5.44493643383325
PTCH1	-0.0595332350647138	5.37745375756763	-1.27293948014608	0.204229074698927	0.472121882278416	-5.44530415917364
SUV39H1	0.0887205326840749	5.34996411473283	1.27221110329247	0.204487259723377	0.472510429472713	-5.4461930433789
PLAGL1	0.0634334646371675	5.00240710677634	1.2721896921016	0.204494852880368	0.472510429472713	-5.44621916521117
DMP1	-0.0614722539069211	3.93400539171411	-1.27209652461561	0.204527895730995	0.472510429472713	-5.44633282527513
CLOCK	0.0691754652542232	6.14363794508007	1.27100329970329	0.204915911619907	0.473300766201868	-5.44766589603462
TTC4	0.0715259177001844	6.16034156915221	1.27088676523307	0.204957304677898	0.473300766201868	-5.44780793065621
CACNA1S	-0.0823609192660325	4.65565759156921	-1.27073705419844	0.205010491030946	0.473322773372555	-5.44799038270417
GPR56	-0.0792207599551532	6.73600160901713	-1.27036531609315	0.205142598389781	0.473526943100277	-5.44844332627147
TOM1L1	0.0666789250936581	4.50020521737368	1.26998835634164	0.205276624970317	0.473735455071984	-5.44890249862933
PYGO1	-0.0650886104782	4.58235004652721	-1.2696630751374	0.205392328900516	0.473901602455712	-5.44929861360353
SLC35F5	-0.0511761632149733	5.45307693827206	-1.26900596700606	0.20562621055394	0.47434029251613	-5.45009850929051
TIAM2	0.0732775823011621	4.9024965223939	1.26859773293973	0.205771609553619	0.474574726819898	-5.4505952456005
SCRT1	0.0743892776031544	4.36324477858972	1.26832538680914	0.205868651704397	0.474697558864115	-5.4509265467463
FOXD3	-0.0565905811471011	4.01541201368778	-1.2681474733147	0.205932063755573	0.47474280995916	-5.45114293543833
TIPARP	-0.100017787358146	6.38206268434331	-1.26773766784118	0.206078181214156	0.474978665119871	-5.45164125063296
MAP4K4	-0.0698342306704561	7.0738473117407	-1.26681248547119	0.206408336523308	0.475478629728694	-5.45276566940015
CIT	0.0947124633814115	5.9400357964907	1.26663835317108	0.206470519567925	0.475478629728694	-5.45297721021754
CDC73	-0.0510411239922057	5.54370882350666	-1.26661651368227	0.206478319465269	0.475478629728694	-5.45300373941806
RPL9	-0.0433297348833155	8.51332117058862	-1.2664594237632	0.206534429925025	0.475478629728694	-5.45319454880752
FGA	-0.0562865296709147	4.06188210564852	-1.26645587613145	0.206535697221174	0.475478629728694	-5.45319885767148
DRP2	0.0657881791823961	4.92869608980728	1.26639279696014	0.206558231509145	0.475478629728694	-5.4532754700522
COX15	0.0405396684302642	5.64674322950839	1.2658917916073	0.206737273526032	0.475789751553648	-5.45388382900225
NPFF	-0.0806302561134818	4.72180829007794	-1.26575699136354	0.206785465823987	0.47579966478431	-5.45404747319898
SAMHD1	-0.0526745678875912	5.71410265267165	-1.26533851574543	0.206935126883511	0.47604299717187	-5.45455538280998
FZD6	-0.0795804038891785	4.91817589236563	-1.26514982941219	0.207002633374303	0.476083463975091	-5.45478433980178
CARHSP1	-0.0657296838868464	6.00718236891571	-1.2650090693742	0.207053003699315	0.476083463975091	-5.45495511981697
H3F3A	-0.0423142701879099	8.24805805107261	-1.26492120288778	0.207084450849154	0.476083463975091	-5.45506171613639
ZWILCH	0.0767755922474548	4.98990895600214	1.26447400594819	0.207244555320091	0.476350533979314	-5.4556041254428
LITAF	-0.078323462995392	6.67194042001239	-1.26415557098419	0.20735861577774	0.476510780499153	-5.45599024279967
ALAS2	-0.0680225503081019	4.20411852565587	-1.26403399781549	0.207402174246034	0.476510780499153	-5.4561376306684
CD33	-0.0753950080292138	4.57306757492671	-1.26382300618519	0.20747778632072	0.476510786579114	-5.45639339080576
PTPN20B	0.103002211128294	4.34936229768326	1.2637887127611	0.207490077793765	0.476510786579114	-5.45643495667769
GULP1	0.0651084775888236	4.59106145041392	1.26297011042452	0.207783639588487	0.477083909449041	-5.45742682586479
TPSD1	-0.0856850509678581	4.50948388770995	-1.2626812154446	0.207887313523639	0.477220887830466	-5.45777671748485
MPP5	-0.0668645576572269	6.335857547159	-1.26245589446434	0.207968199247817	0.477305507249118	-5.45804955740813
NTRK2	-0.0696104326804326	7.4413538076747	-1.26226326643502	0.208037367058962	0.47731312604537	-5.45828277152297
TOP3A	0.0523790047573609	5.35574735954628	1.26220144876601	0.208059567763366	0.47731312604537	-5.45835760652641
EIF4B	-0.0445283155248745	7.71425130551755	-1.26151716494748	0.208305431449841	0.477709967760687	-5.45918574269454
KLF11	-0.070717912830433	5.07500131637569	-1.26145147607513	0.208329044652977	0.477709967760687	-5.45926521758122
ESR1	-0.0414803092596748	4.28505422024287	-1.26135220541719	0.208364733217145	0.477709967760687	-5.45938531425792
RAB30	-0.0527890301207255	5.40103381820336	-1.26079718925299	0.208564347944271	0.478004949174525	-5.46005659557614
RPS6KA6	0.0519185492097323	4.93882845150156	1.26068910527726	0.208603237178037	0.478004949174525	-5.46018728713948
LFNG	-0.0644950152226581	4.76101808625565	-1.26062678917798	0.208625661270416	0.478004949174525	-5.46026263267768
UHRF1BP1L	0.0600400378141811	5.38944365706899	1.26020774044064	0.208776499213552	0.47824948330305	-5.46076920328487
GPAA1	0.0397223659597689	6.4234660195476	1.25925812382782	0.20911861096572	0.478869065902527	-5.46191654029774
VNN1	-0.0634792446368213	4.09515890983677	-1.25915609501907	0.209155392465752	0.478869065902527	-5.46203976182572
PTK6	-0.0820772707835769	4.67339624565214	-1.25908929195932	0.20917947759771	0.478869065902527	-5.46212043541809
TSPAN4	-0.0606871540975013	5.24772170867848	-1.2588871488171	0.20925237046704	0.478934811189286	-5.46236452445845
RNF130	-0.0564829719169718	6.82269227172406	-1.25848907818624	0.209395968952302	0.479162324900983	-5.46284508403
KIFC1	-0.0781018112659651	4.64257400641663	-1.25750876845807	0.209749908262989	0.479870965475275	-5.46402789589825
LACTB2	0.0844204619041554	5.23319281634678	1.25719111223869	0.209864690977858	0.480032274173404	-5.464410975092
HOXD13	-0.0590801781097498	4.4863750992478	-1.25656929618069	0.210089512004767	0.480256195410057	-5.46516058097431
TBX21	-0.0965080296613517	4.70753016687509	-1.25655992262446	0.210092902407019	0.480256195410057	-5.46517187809611
HIST1H2BE	-0.0926748046542348	4.59163578004382	-1.25652611587537	0.210105130592106	0.480256195410057	-5.46521262170247
SELL	-0.107843056016802	5.24112059233629	-1.25638470854327	0.210156284429414	0.480256195410057	-5.46538303288979
EPM2A	-0.0537859639936479	5.15457338926596	-1.25630792000958	0.210184066336536	0.480256195410057	-5.46547556347982
ZBBX	-0.121537117417968	4.97826140875579	-1.25608514578841	0.210264680647353	0.480285605116116	-5.4657439760125
CHAC1	0.0940612248171938	5.12813551643131	1.25602752655628	0.210285534724793	0.480285605116116	-5.46581339167706
ETFA	0.0715273771488781	6.52507269120134	1.25573474520079	0.210391524086742	0.480426475178697	-5.46616606584372
DGKQ	0.0710225582252939	5.59154461202799	1.25557381833879	0.210449797551078	0.480458350189257	-5.46635987814893
MCOLN3	0.0997140118748922	4.97982263752174	1.25522187469366	0.210577281329611	0.480622768388955	-5.46678365613311
ADCY7	-0.0640493997381099	5.18178028696197	-1.25497868232988	0.210665405203001	0.480622768388955	-5.46707641738194
ZBTB11	0.0611641387314072	5.63757350896658	1.25485966444806	0.210708542640538	0.480622768388955	-5.46721967377847
APBB2	0.0428010736405331	5.76344039399423	1.25468329611059	0.210772478285652	0.480622768388955	-5.46743193564542
MGST3	0.0541018827380318	7.4480336200245	1.25465469576376	0.210782847585838	0.480622768388955	-5.46746635380547
PHF11	-0.0792702981475047	5.88254809345444	-1.2545029821205	0.210837858871771	0.480622768388955	-5.46764891572236
CHRD	0.0745364343531129	4.94016144831326	1.25444332860748	0.210859492065105	0.480622768388955	-5.46772069274948
ROCK2	0.0594360896918566	6.994139626182	1.25430513598727	0.210909613469021	0.480622768388955	-5.46788695761787
PAPOLB	-0.072014826059543	4.00474978011855	-1.25427434239514	0.210920783249829	0.480622768388955	-5.46792400411264
WDR74	0.0604750092858881	5.58917425382797	1.25404011638395	0.211005758300807	0.48067845498061	-5.46820576234097
DDX10	0.0846643136375763	5.36150559853309	1.25388009976443	0.211063825183917	0.48067845498061	-5.46839822177448
FOXA2	0.0521281006593416	4.18081688665263	1.25384042050952	0.211078225803605	0.48067845498061	-5.46844594211009
DDX23	-0.069728672144574	5.6251018700769	-1.25369626175868	0.21113055072937	0.480696646578713	-5.46861930237749
CYFIP1	-0.0634267525637329	6.69734959341811	-1.2533118256243	0.211270134646118	0.480913457869665	-5.46908151563146
PYCR1	0.0711272705899842	5.35363770045647	1.25280362698638	0.211454758175851	0.481135802779574	-5.46969231565764
LTB4R	-0.0545312328419111	4.49492158941914	-1.25279864936465	0.211456567076616	0.481135802779574	-5.46969829701377
GALNT6	0.0858539907466716	4.80411854385233	1.25249803010441	0.211565834976445	0.481283420649311	-5.47005949248039
GRIP2	0.0647718548210995	5.09688328254752	1.25202518289812	0.211737786687624	0.481573543794256	-5.47062744752625
MPG	-0.0683920317115912	5.2588629159932	-1.25161169787599	0.211888234502028	0.481814647330325	-5.47112392688609
DNAJC16	0.0500385332780216	5.2440085462634	1.25129679748686	0.212002864112321	0.481867981487485	-5.4715019252233
UTP18	0.0548982112129308	5.55846596335456	1.25114264798013	0.212058993838182	0.481867981487485	-5.47168692810574
NDUFS6	0.0483741306731481	6.44910281003908	1.25091494216449	0.212141927036063	0.481867981487485	-5.47196016860147
DLK2	0.0703550731946964	5.21603757855762	1.25083863260821	0.212169725168107	0.481867981487485	-5.47205172691478
ALK	0.0639275391095134	5.20249434853776	1.25079331085511	0.212186236281061	0.481867981487485	-5.47210610259652
DHODH	0.0480454860760248	4.69533381442073	1.25078515652534	0.212189207074186	0.481867981487485	-5.47211588571071
LEP	-0.0987064807095707	4.72548876520926	-1.25064339640988	0.212240858084698	0.481867981487485	-5.47228595160244
ANKRA2	0.0708935928944073	5.71031210768058	1.25050673197233	0.212290661110003	0.481867981487485	-5.4724498863312
GNRHR	-0.0565725043297597	4.03681702430021	-1.25038113829399	0.212336437236533	0.481867981487485	-5.4726005256279
CBX7	0.0542509676479225	7.22826017297283	1.25032710060792	0.212356134988674	0.481867981487485	-5.47266533479695
RANBP9	0.0551349121296874	6.10764029974492	1.24985485196307	0.212528335010761	0.482106932288124	-5.47323160043325
TRPM6	0.0655312964947383	4.80244829975936	1.2497882238301	0.212552638356177	0.482106932288124	-5.47331147614298
ARHGAP17	-0.0645480373949572	5.76976096807894	-1.2496725433221	0.212594838892226	0.482106932288124	-5.47345014725827
DNAJC7	0.0623209555023481	6.51678127899876	1.24949046067419	0.212661275425195	0.482156743655366	-5.47366839176036
PRKACA	0.0645325828086877	5.4620951438731	1.24912408758181	0.212794999758308	0.48220281530692	-5.4741074319112
ARF5	0.0969913362037638	6.39147934640541	1.2491083537785	0.212800743884932	0.48220281530692	-5.47412628353764
RUVBL2	0.0564479178782761	5.76892166400377	1.24906924507877	0.21281502225084	0.48220281530692	-5.47417314103351
RGS2	0.0887880646967971	7.23435152451057	1.24874850611899	0.212932148497359	0.482330130843991	-5.47455737492007
BTC	-0.0717899386341294	4.24219085653435	-1.24867174719213	0.212960185975852	0.482330130843991	-5.47464931494534
CORO1C	0.0474295535272262	7.24402665561027	1.24838463039433	0.213065083949812	0.482466925685852	-5.47499316719033
CFL1	0.0461784135134575	7.80415635345493	1.24732487081265	0.213452591443654	0.483243473884339	-5.4762616638588
PIGB	0.0758841219325849	5.3111740930595	1.24663189793618	0.213706257697753	0.483614424020874	-5.47709055414114
GPR18	-0.0730065034547411	4.1916616822006	-1.24657078198016	0.213728640000784	0.483614424020874	-5.47716363535999
AOC2	0.0770239074068347	4.60915951523765	1.24651175169345	0.21375026009113	0.483614424020874	-5.47723421922015
ZNHIT3	0.0907293916833748	5.95157952740038	1.24630284822011	0.21382678461458	0.483685080657926	-5.47748398336909
ACRV1	0.053468369547359	4.50950574616115	1.2461829515144	0.213870713583665	0.483685080657926	-5.47762731272265
TNF	-0.0711396740083877	4.22019848196415	-1.24593460962557	0.213961724432661	0.483776400211115	-5.47792414732926
SLC25A5	0.0581435745136855	7.99957252066124	1.24582928007319	0.214000333463614	0.483776400211115	-5.47805002652163
WBP5	-0.0678429506204054	6.72975004842639	-1.24532139461176	0.214186572175412	0.484096480201338	-5.47865685223702
C1D	0.0630310592334962	5.47020315775286	1.24491004630822	0.21433749743178	0.484210660539386	-5.47914815554358
CEP350	-0.0554614487284949	6.44817468388489	-1.24486812642958	0.214352882325402	0.484210660539386	-5.47919821451875
NPFFR1	-0.0900400377571173	4.71209214447091	-1.2448185650583	0.214371072734648	0.484210660539386	-5.47925739649997
MMP9	-0.100578237497538	4.74777100662388	-1.24461164058706	0.214447031900378	0.484281341358863	-5.47950446300549
POLR2B	0.0675402135268812	6.34609745575587	1.2441092517357	0.214631533271162	0.48457171383229	-5.48010414338953
SNAPC4	0.062579009979972	5.91295698428888	1.24391771146145	0.214701906386278	0.48457171383229	-5.48033271400677
SERPINB3	-0.0518068350847696	3.86400821631401	-1.24362889943258	0.21480804939937	0.48457171383229	-5.48067729617231
APOOL	0.0475864996830353	5.64052991573957	1.24351309496914	0.214850620067294	0.48457171383229	-5.48081544050676
TM4SF1	-0.0960123392719869	6.35324557626225	-1.24339458806972	0.214894190506001	0.48457171383229	-5.48095679545772
LRRN2	0.0785413118834719	5.49561776481686	1.24332368215836	0.214920262951648	0.48457171383229	-5.48104136562281
SARM1	0.0521861811624117	5.55589335156378	1.24331086634	0.214924975634623	0.48457171383229	-5.48105665066505
HSF2	0.0697400373906224	5.74278349674041	1.24327062674481	0.21493977318331	0.48457171383229	-5.48110464221285
NMI	-0.1088227011327	5.22533388806568	-1.24316706856142	0.214977858654613	0.48457171383229	-5.48122814330084
ITPR3	-0.0760136978246364	5.1955953898339	-1.2415089875672	0.215588315615899	0.485846709188855	-5.48320414922895
HJURP	-0.0881008909900962	4.43539951797002	-1.24124744432323	0.215684722783497	0.485962960186757	-5.48351560375785
TYR	-0.0626643738561351	4.00570417874367	-1.24099946111397	0.2157761604494	0.486067968334178	-5.48381085071035
FYB	-0.0698413917357554	5.15859709438812	-1.24012879891611	0.216097417978551	0.486608929126508	-5.48484699342425
NUDT1	-0.093215449141801	5.31539253286045	-1.24010536774176	0.216106068413958	0.486608929126508	-5.48487486807379
CLCNKB	-0.0542894589535452	4.3654425643594	-1.23899653653406	0.216515718966297	0.487289137912995	-5.48619338292383
NRAS	0.0506421710854415	6.09086274820085	1.23897789930204	0.216522609173148	0.487289137912995	-5.4862155345677
GLRA2	0.121505003387441	4.75766312539042	1.23892278174091	0.216542987130125	0.487289137912995	-5.48628104368979
CRHR2	-0.0595246546577333	4.346486762095	-1.23872663501799	0.216615517377109	0.487351201370122	-5.48651414749587
GRB14	0.114846520250419	5.22663815936746	1.23818836754457	0.216814645844245	0.487597842773371	-5.48715364570862
SH3BP4	-0.0760445774335179	6.29798822120025	-1.23818716877783	0.216815089467849	0.487597842773371	-5.48715506961843
DTX4	0.0583567839697188	5.71100662440444	1.23789568905698	0.216922975899379	0.487669627373691	-5.48750125240693
PRC1	0.103403098483244	5.13568837165464	1.23785789246696	0.216936968531942	0.487669627373691	-5.48754613652797
SATB2	0.0934695261107536	5.69798552109039	1.23721593932117	0.217174725059669	0.488066760809895	-5.48830826062992
GFI1B	-0.0655035213649941	4.13041599345451	-1.23713783866827	0.217203663614439	0.488066760809895	-5.48840095476847
RAB31	-0.062914990752809	8.23942803511645	-1.23684247270122	0.217313130494105	0.488201019193479	-5.48875145905977
CASP10	-0.045999816937733	4.28261451980296	-1.23663778602725	0.217389013735665	0.488201019193479	-5.48899430775849
DNAH9	-0.0639333374352612	4.97125388722589	-1.23645326591656	0.217457437081334	0.488201019193479	-5.4892131960059
AIRE	0.0875501863627277	5.53779808581945	1.23643399376474	0.217464584437265	0.488201019193479	-5.48923605586826
EIF3J	0.0526404595635993	6.37029261163732	1.23636936047719	0.217488555866492	0.488201019193479	-5.48931271874307
OR7C1	-0.0853434397677319	4.4177286560256	-1.23562873259223	0.217763379104355	0.4887167369591	-5.49019091030434
CCIN	-0.064475593391047	4.13270446256481	-1.23484077698758	0.218056039808837	0.489217803124654	-5.49112464978737
PIGN	0.0652482025028495	5.22135653660264	1.23478466913467	0.218076890103436	0.489217803124654	-5.49119111602534
GRTP1	-0.0738508885095189	4.4784956321516	-1.23441811007737	0.218213142950839	0.489422196084608	-5.49162527422778
RBMS3	-0.043755689506973	4.8858926366004	-1.23421433040651	0.218288916050224	0.489490884760398	-5.49186657896996
RCOR1	0.0467877301518364	4.9801929224408	1.23388664456939	0.218410802099839	0.489501254043046	-5.49225452413772
GGCX	0.0432463431421277	5.43535017304652	1.23386292774725	0.218419625719673	0.489501254043046	-5.49228259838469
CASQ1	0.0919775950336564	4.68423842285299	1.2338377689934	0.218428986078238	0.489501254043046	-5.49231237890307
MAP3K14	-0.0949139272414981	5.08991106766745	-1.23360203725176	0.218516704573821	0.48959663380644	-5.4925913863887
